"","C9.1","C9.2","C9.3","C9.4","D9.1","D9.2","D9.3","D9.4","F9.1","F9.2","F9.3","F9.4","X9.1","X9.2","X9.3","X9.4","BLANK.2","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"M890.353T1023.188"," 59914.083"," 20636.875"," 69203.418"," 58662.387"," 68547.145"," 59370.793"," 53309.463"," 78449.089"," 76178.063","119000.000"," 81779.656"," 17516.445"," 73425.025"," 78797.901"," 87800.000"," 89500.000"," 10398.490"," 99907.380","100000.000","100727.549"," 12573.367"," 45072.171"," 83170.962","119000.275"," 68600.000"," 88906.188","124000.000"," 83100.000","103860.004"," 13201.959"," 96894.037"," 74484.392"," 71837.006"," 81300.000"," 59605.316"," 58009.874"," 53632.985"," 41320.977"," 10005.161","163384.430","  9716.502","  8474.110","  9210.075"," 30900.000","  9408.141"," 61497.961"," 79932.387"," 69300.000","241808.369"," 52135.530"
"M497.195T864.231","233780.676","136914.788","252627.261","228043.244","220580.090","169821.159","136098.304","211448.793","192698.283","316000.000","204966.991","  6620.064","331769.657","278073.224","253000.000","208000.000","  8648.611","251826.875","305000.000","274014.955","  4017.915","178802.868","332628.653","276105.231","308000.000","233808.501","344000.000","266000.000","284955.832","  8285.657","276710.054","378623.710","337511.780","306000.000","197669.018","191686.634","187947.637"," 99472.996","     0.000","435933.909","  3937.230","  5149.101","  9683.300","116000.000","  2268.109","197570.374","295143.709","229000.000","386669.629","123939.455"
"M511.168T847.893"," 79365.993"," 50550.661","101742.891","106500.123","152357.123","138042.252"," 88619.056","225337.110","154502.993","265000.000","166082.550"," 10141.254","108511.533","118809.425","178000.000","171000.000","  9639.303","178673.378","133000.000","177555.829","  6007.672"," 81818.159","135816.566","300762.611","127000.000","131342.220","240000.000","133000.000","199616.425"," 10056.948","207028.036","138878.374","159911.710","150000.000","110154.649","133593.985","112050.014"," 83869.340"," 10039.913","191166.112","  3726.649","  7600.899"," 10029.344"," 50400.000","  8014.510","123039.230","223893.839","124000.000","216290.079"," 94692.655"
"M816.307T940.951"," 34820.209"," 16048.146"," 55658.716"," 69833.924"," 70731.184"," 61389.743"," 90459.081"," 78505.854"," 85662.173","119000.000"," 57663.838","  5667.127"," 60164.525"," 78158.533"," 84600.000"," 85900.000","  6272.853"," 99675.720"," 92400.000"," 80431.748","  9383.144"," 35764.601"," 99052.767","107765.488"," 96300.000"," 92296.427","118000.000"," 85600.000","125546.039","  1668.007"," 87717.286"," 84110.027"," 73210.351"," 88900.000"," 57844.738"," 60934.410"," 45545.744"," 34567.271","  8571.404","155143.307","  4815.603","  5575.221","  4464.140","  8220.000","  2580.846"," 58560.281","108686.755"," 95600.000","192473.432"," 36777.163"
"M461.356T1493.495","130982.93","110378.91","134226.69","122609.52","122861.60","133510.28","102178.13","154913.05","109236.92","101000.00","117599.87"," 92477.98","124080.82","139424.58","142000.00","160000.00","110060.99","143976.12","121000.00","152185.63"," 96243.79","162590.60","160864.44","170841.66","132000.00","115877.28","158000.00","137000.00","135025.63"," 90934.06","134982.64","183124.84","161566.26","148000.00","123504.87","128810.45","123624.53","122248.77"," 98892.02","135735.54","105967.82","145385.15"," 80100.49","132000.00","115605.69","131774.31","124529.20","148000.00","162725.36","137019.02"
"M654.545T1540.694"," 71483.89"," 67237.99"," 79479.38","114350.38"," 88910.15"," 89922.07"," 48437.70"," 78280.54","101531.24"," 76300.00"," 51949.97"," 45777.23","137073.84"," 68749.51","101000.00","112000.00"," 40375.75"," 82971.71","139000.00","103232.52"," 64696.52"," 87530.98"," 96201.12","125953.13","145000.00","108768.00","121000.00","195000.00","168233.88"," 40840.61","115410.74","191753.06","114820.27","127000.00"," 79181.80"," 67794.16"," 87386.57"," 76436.59"," 33411.37","137053.70"," 37450.22"," 65163.04"," 57250.92"," 51400.00"," 46180.05","120998.84"," 85737.40"," 73700.00","106987.91","107447.51"
"M833.318T940.951"," 51864.274"," 18858.047","101732.750"," 68293.847"," 96570.313"," 69559.431"," 93622.020","129863.616","112335.887","203000.000","129777.304","  7952.964"," 81474.732"," 82040.356","103000.000"," 98700.000","  2166.084","146803.460","112000.000","152013.312","  9250.262"," 37568.564","101971.328","235701.558"," 99400.000","134687.287","240000.000"," 99600.000","172112.706","  3946.204","104049.802"," 77692.066","116857.986","108000.000"," 54734.056"," 52713.346"," 54678.744"," 51951.581","  8030.499","217390.218","  4449.480","  7997.729","  8482.127"," 33600.000","  2918.932"," 80641.104","178139.708","104000.000","265353.863"," 38583.328"
"M952.38T957.42"," 27711.780"," 14249.880"," 65625.252"," 82337.085"," 53757.624"," 45415.866"," 67615.011"," 77171.068"," 59579.821","161000.000"," 36512.062","  9416.752","121242.835"," 95464.954"," 94300.000"," 89900.000"," 11000.494"," 75472.382","105000.000"," 87788.543","  3500.709"," 27566.196","108022.310","128552.714"," 97900.000"," 75058.211","152000.000","150000.000","118182.206","  3936.083","104562.173","101606.064","102521.035"," 96300.000"," 28685.470"," 44353.551"," 66541.366"," 36110.480","  1776.932","204444.794","  4496.039","  5908.270","  3580.084"," 13400.000","  3005.874"," 44101.324"," 91255.308"," 74600.000","248396.040"," 46177.602"
"M881.354T990.311"," 45164.814"," 19675.646"," 59608.476"," 71936.701"," 58238.049"," 47681.685"," 37426.351"," 74772.703"," 60084.546"," 83800.000"," 70289.206","  9347.938","122357.714"," 83999.002"," 45800.000"," 73400.000","     0.000"," 73739.852"," 94800.000"," 85125.437"," 18037.596"," 25429.996"," 75923.482"," 89823.918","114000.000"," 65963.096"," 97300.000","110000.000"," 92923.044","  6862.690"," 81783.873"," 96797.607"," 76854.321"," 91000.000"," 45841.720"," 42216.123"," 36396.526"," 35119.838","  7516.604","321196.060"," 12519.121","  6871.475"," 13078.891"," 23900.000","  8331.066"," 45238.298"," 49302.161"," 47700.000","124570.462"," 38129.516"
"M773.297T924.482"," 47235.650"," 11038.588"," 56280.977"," 50033.122"," 55226.463"," 49637.916"," 30950.955"," 67323.568"," 51822.883","112000.000"," 53290.339","  4207.864"," 65345.375"," 55510.257"," 73900.000"," 71000.000","  5204.104"," 65855.898"," 72200.000"," 79651.550","  2952.888"," 44521.144"," 69159.044"," 86625.960"," 59800.000"," 70457.512","102000.000"," 71600.000"," 93209.650","  5102.359","101372.969"," 80885.183"," 74759.716"," 82800.000"," 45138.685"," 48839.561"," 57889.168"," 28676.154","  1298.653","111859.864","  2695.281","  1009.692","  6050.697"," 11200.000","  2557.255"," 51712.819"," 79408.962"," 60500.000","109242.241"," 45454.045"
"M1023.387T857.905"," 29256.464"," 14832.057"," 35708.196"," 32029.302"," 46931.086"," 38495.932"," 62544.773"," 51106.076"," 71573.041"," 87400.000"," 32831.942"," 11438.608"," 41824.167"," 49536.122"," 75600.000"," 82200.000","  5646.401"," 63127.111"," 52200.000"," 47657.722","  7539.674"," 29868.951"," 54315.518"," 71079.503"," 66500.000"," 42507.278"," 84600.000"," 42200.000"," 72753.099","  4107.661"," 75640.096"," 60033.480"," 62141.031"," 68400.000"," 34362.762"," 45432.756"," 31202.694"," 31846.302","  7464.491"," 90795.384","  5073.899","  3420.029","  1201.225"," 13000.000","  1989.798"," 37345.904","125761.739"," 68300.000"," 93362.421"," 25739.001"
"M1077.42T926.047"," 21223.501","  2684.677"," 34889.563"," 50217.957"," 60447.038"," 23246.868"," 27558.658"," 56039.613"," 55726.425"," 75500.000"," 52457.363","  4891.192"," 69844.439"," 52423.010"," 67800.000"," 58900.000","  1558.717"," 55870.647"," 62500.000"," 62634.809","  1663.417"," 21609.383"," 61105.403"," 81476.865"," 62300.000"," 52371.984"," 78200.000"," 59100.000"," 99985.529","     0.000"," 62711.807"," 64120.947"," 67725.574"," 59800.000"," 46283.186"," 36362.529"," 47150.308"," 27835.704","  1554.448","109274.159","  3248.159","     0.000","  3802.813","  2050.000","  1301.460"," 24032.236"," 76001.878"," 40700.000","110384.286"," 26756.868"
"M427.172T904.493","135731.61"," 61306.79","174104.12","176209.19","162896.87","186741.46","154070.99","234341.13","192003.93","335000.00","239719.16"," 49540.28","178260.52","306568.75","253000.00","275000.00"," 43593.65","229995.09","218000.00","212173.80"," 41052.32","105964.32","269346.25","407163.61","361000.00","195273.99","452000.00","213000.00","232453.10"," 43268.47","247670.44","234048.77","205528.59","334000.00","135478.20","137493.40","115611.20"," 83847.81"," 37778.68","358237.88"," 50543.84"," 37016.13"," 54417.83"," 59500.00"," 42297.43","223870.66","202626.87","326000.00","250197.72"," 83409.40"
"M1075.422T902.377"," 45886.856","  7462.095"," 53250.394"," 29571.717"," 73616.370"," 41464.403"," 39939.330"," 75872.406"," 59476.436","124000.000"," 53211.252","  2393.059"," 88282.124"," 57261.731"," 68100.000"," 86000.000","  2715.166"," 53740.193"," 82500.000"," 87056.000","  4965.698"," 29194.134","102193.034"," 99375.141"," 73700.000"," 76639.941"," 86800.000"," 92100.000","114189.500","  3851.282","135538.225"," 91722.258"," 97567.512"," 98000.000"," 41557.292"," 36403.107"," 44959.147"," 29998.257","     0.000","123067.117","  3326.166","     0.000","  3586.001"," 10800.000","  7678.186"," 47049.873"," 79772.091"," 85300.000","139598.005"," 45560.590"
"M936.359T886.012"," 56207.738"," 30943.185"," 72522.105"," 63665.107"," 76626.918"," 67305.342"," 77776.039"," 87494.807"," 79454.637","121000.000"," 78622.865","  6279.861"," 74351.552"," 75168.521","100000.000"," 89900.000","  7564.145"," 95382.614"," 93200.000"," 95213.168"," 17352.587"," 53911.104"," 93507.554","140855.945"," 88500.000"," 84486.364","139000.000"," 80100.000","130208.904","  9048.595"," 88914.847"," 82124.193"," 97522.212","101000.000"," 58860.336"," 64110.642"," 54998.357"," 47827.548","  9896.522","138585.063","  7821.954"," 12433.255","  7667.483"," 25500.000"," 12985.246"," 76547.984","111542.397"," 84500.000","153276.934"," 44031.392"
"M900.341T957.42"," 60321.849"," 49190.098"," 83673.365"," 83869.672"," 79165.960"," 64787.675","106274.540"," 89068.939"," 89424.992","132000.000"," 86290.166"," 16766.385"," 96460.100"," 98328.999","103000.000"," 87300.000"," 29281.804"," 99481.972","104000.000","109350.248","  5816.642"," 42677.593"," 98433.690","108470.624","110000.000"," 92788.649","136000.000"," 86300.000","121151.841"," 18511.369","111421.717"," 98257.315","106232.841","104000.000"," 53356.846"," 82412.598"," 72009.742"," 65702.895","  9258.449","159653.940"," 16851.879"," 21157.863"," 13582.621"," 41000.000"," 18202.078"," 80371.846","133596.398","103000.000","149711.514"," 63082.448"
"M834.317T857.905"," 33526.277","  5179.331"," 43156.576"," 35152.577"," 47082.291"," 47891.104"," 71450.943"," 72901.011"," 60121.729","132000.000"," 41897.543","  4816.560"," 47725.239"," 49926.939"," 59200.000"," 55700.000","     0.000"," 75559.648"," 50700.000"," 73251.001","  1877.922"," 35255.527"," 62783.551","147540.503"," 64600.000"," 56818.457","119000.000"," 52700.000"," 94342.041","  4758.459"," 59365.461"," 50067.384"," 63964.204"," 59700.000"," 33293.882"," 35265.222"," 43254.212"," 20548.094","  2774.341"," 81661.657","  4144.873","  4126.409","     0.000"," 11800.000","     0.000"," 61484.876","159037.554"," 60500.000","100793.007"," 31633.701"
"M833.305T975.822"," 51855.414"," 18858.620"," 99577.767"," 65761.438"," 94209.551"," 66992.926"," 93134.200","129861.296","112314.614","201000.000","129764.395","  7819.689"," 81465.909"," 82043.760","103000.000"," 98700.000","  2132.771","140100.908","112000.000","152004.057","  8780.784"," 34829.374","101822.772","233267.287"," 96700.000","131990.608","238000.000"," 99700.000","172099.686","  3888.082","104018.217"," 74147.784","116869.351","108000.000"," 54736.779"," 52672.272"," 54672.850"," 51962.904","  7804.150","208623.378","  4300.255","  7835.145","  8192.259"," 29800.000","  2860.519"," 80607.257","177445.802","102000.000","253309.851"," 38576.807"
"M951.383T957.42"," 46488.098"," 11298.339"," 56404.909"," 49939.367"," 58652.227"," 32735.371"," 31614.252"," 78938.171"," 52015.743","135000.000"," 63995.720","  3664.026"," 64762.496"," 63608.484"," 96400.000"," 70300.000","  3965.083"," 90104.917"," 72700.000"," 99982.491","  7452.866"," 36071.146"," 76190.377","130064.250"," 98600.000"," 77258.952","132000.000"," 73300.000","103739.102","  6315.630"," 88093.609"," 57030.178"," 90925.659"," 90400.000"," 41728.028"," 46139.678"," 52398.563"," 29650.916","     0.000","156875.893","  3983.187","  4788.935","  4938.060"," 16900.000","  4229.812"," 41658.341"," 81298.303"," 46000.000","231481.029"," 32290.554"
"M961.384T973.898"," 41239.237"," 18452.495"," 46529.292"," 56137.493"," 75751.889"," 49502.596"," 24685.640"," 90315.941"," 57246.849","130000.000"," 73908.992","  6206.236"," 70608.983"," 69404.077"," 74100.000"," 81200.000"," 11358.039"," 74865.973"," 56100.000"," 71329.846","  6038.023"," 33076.745"," 75850.309","116882.145"," 91500.000"," 71285.762","130000.000"," 78600.000"," 91693.413","  4747.359"," 97883.349"," 85177.628"," 60617.440"," 98800.000"," 51248.686"," 50395.982"," 48536.928"," 26752.213","  7611.869","168911.318","  3218.067","  1385.829","  6428.306"," 10600.000","  5734.635"," 32349.968"," 65555.142"," 60000.000","211325.069"," 50719.318"
"M433.152T909.874","126379.07"," 75673.98","159648.94","115945.83","128153.49","135393.69","159955.65","192143.08","145908.55","323000.00","227460.95"," 22122.97","135288.76","155026.45","146000.00","169000.00"," 21948.07","146051.61","167000.00","157188.96"," 20073.28","105837.27","133651.16","182470.38","148000.00","139902.72","170000.00","154000.00","141835.38"," 17192.13","143724.64","139308.01","156829.27","167000.00"," 92729.75","109604.31","107722.87"," 85136.20"," 28312.42","176756.43"," 16008.94"," 28014.22"," 22179.42"," 74700.00"," 21311.76","135986.73","188935.54","151000.00","206851.78"," 87740.70"
"M907.344T940.951"," 72316.43"," 40481.84"," 75998.90"," 77859.01"," 81700.76"," 74360.12","100504.47","100604.31"," 88539.98","149000.00","109391.64"," 15592.53","110082.77"," 92916.06","110000.00"," 88000.00"," 16465.77","102792.73"," 97500.00"," 92299.25"," 13729.25"," 56732.05","114321.31","154997.43","103000.00","100757.53","150000.00","109000.00","144308.02"," 19223.97"," 98672.71","113906.32","109130.02"," 95300.00"," 53053.41"," 84959.18"," 67003.31"," 54208.69"," 19630.92","150101.50"," 18350.96"," 11030.22"," 21346.21"," 39700.00"," 19230.09"," 87877.08","167995.53","115000.00","160050.91"," 62933.79"
"M1012.372T940.951"," 35188.992"," 11199.341"," 35580.586"," 59045.288"," 55398.552"," 33018.422"," 24852.139"," 41974.276"," 33932.135"," 64800.000"," 34121.784","  3792.038"," 56836.487"," 65811.154"," 58300.000"," 49500.000","  2612.918"," 55876.623"," 51300.000"," 66355.753","  4468.653"," 28247.493"," 62412.123"," 68444.589"," 84600.000"," 51011.196"," 69300.000"," 60200.000"," 83650.341","  1344.246"," 68456.788"," 62775.781"," 63063.027"," 61600.000"," 26760.281"," 23717.928"," 26952.361"," 18383.913","  1581.441","114965.610","  4211.962","  6611.464","  2335.642","  9740.000","  3104.888"," 28292.323"," 58644.462"," 27900.000","122867.564"," 26650.229"
"M472.315T1401.37"," 85828.05"," 73045.15"," 74463.15"," 91548.88"," 93008.93"," 89632.62"," 99168.58"," 77815.76"," 89551.96"," 86500.00"," 64405.55"," 55194.53","107966.07"," 94844.56"," 97100.00","135000.00"," 65775.08","114981.56","117000.00","121215.88"," 57047.53"," 90750.17","100772.06","153737.22","110000.00","100329.82","129000.00","132000.00","121367.63"," 69855.57","137345.12","147268.61","108270.52"," 87500.00","111835.30"," 99367.99"," 85384.92","100660.31"," 58436.15","145962.68"," 77281.24"," 54514.51"," 63553.21"," 65800.00"," 65666.41","102906.54"," 86010.83","180000.00","130313.42"," 87926.46"
"M920.344T942.609"," 59752.195"," 37741.618"," 77598.892"," 83064.784"," 79001.332"," 74121.144"," 61495.201"," 96385.248"," 80761.916","119000.000"," 94341.827"," 17423.775"," 83653.223"," 93430.514"," 88400.000"," 97300.000"," 19839.618"," 91573.551"," 84700.000"," 89004.805"," 10459.825"," 56179.101"," 88850.073","116930.860"," 81100.000"," 99012.250","123000.000"," 72400.000","109842.639"," 13232.128"," 89750.725","101139.873","105745.041","101000.000"," 61605.311"," 68366.174"," 69738.250"," 54406.929"," 20459.410","127986.655"," 11334.907","  8280.337"," 13113.515"," 31700.000","  7566.691"," 80923.472","111075.192"," 76900.000","147289.536"," 56416.869"
"M817.317T940.819","109117.49"," 78680.26","170846.86","162211.99"," 95738.35"," 73880.82"," 58788.99","175993.94"," 94398.71","168000.00","148506.41"," 27435.86","190155.48","217997.22"," 88900.00","164000.00"," 31295.83","155674.99","181000.00","183947.37"," 14439.39"," 44197.55"," 97452.08","157911.83","152000.00","153473.81","239000.00","160000.00","200632.06"," 30482.18","149283.05","195643.67","217119.93","154000.00","112308.08","114812.80","116357.15"," 74024.03"," 32469.30","292624.11"," 26327.32"," 22451.41"," 19214.40"," 26700.00"," 23794.89","100386.95","200678.04"," 92500.00","400474.23","110730.54"
