"",f.value,p.value,-log10(p),FDR,Fisher's LSD (top 1000)
M985.572T1323.311,2.0308,0.049299,1.3072,0.18352,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M823.52T1195.638,2.0307,0.0493,1.3071,0.18352,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M967.568T1289.006,2.0304,0.049344,1.3068,0.18352,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1025.562T1190.664,2.0269,0.049751,1.3032,0.18456,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M951.371T857.905,2.0266,0.049785,1.3029,0.18456,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M325.161T1474.624,2.0231,0.050194,1.2993,0.18578,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Xanthomonas; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Drought; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M395.288T1490.071,2.02,0.050571,1.2961,0.18589,First-tp_Control - Third-tp_Fusarium; Second-tp_Control - First-tp_Drought; Second-tp_Fusarium - First-tp_Drought; Second-tp_Xanthomonas - First-tp_Drought; Second-tp_Control - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Control; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Control; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Fusarium
M513.251T1355.541,2.0198,0.050594,1.2959,0.18589,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium
M945.579T1325.086,2.019,0.050685,1.2951,0.18589,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M895.359T935.639,2.0175,0.050862,1.2936,0.18589,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M646.454T1406.122,2.0173,0.050893,1.2933,0.18589,Second-tp_Drought - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M824.546T1389.363,2.0172,0.050907,1.2932,0.18589,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M722.259T892.9,2.0164,0.050992,1.2925,0.18589,Third-tp_Xanthomonas - First-tp_Control; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Other; Second-tp_Control - Third-tp_Drought; Second-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Control; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1103.343T817.469,2.0163,0.051007,1.2924,0.18589,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M779.481T1678.566,2.0163,0.051007,1.2924,0.18589,First-tp_Control - Third-tp_Xanthomonas; First-tp_Drought - Third-tp_Xanthomonas; First-tp_Fusarium - Third-tp_Xanthomonas; First-tp_Xanthomonas - Third-tp_Xanthomonas; Other - Third-tp_Xanthomonas; Second-tp_Control - Third-tp_Xanthomonas; Second-tp_Drought - Third-tp_Xanthomonas; Second-tp_Fusarium - Third-tp_Xanthomonas; Second-tp_Xanthomonas - Third-tp_Xanthomonas; Third-tp_Control - Third-tp_Xanthomonas; Third-tp_Drought - Third-tp_Xanthomonas; Third-tp_Fusarium - Third-tp_Xanthomonas
M487.775T1256.694,2.0161,0.051038,1.2921,0.18589,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M867.589T1591.283,2.0153,0.051127,1.2914,0.18592,Second-tp_Drought - First-tp_Control; Third-tp_Xanthomonas - First-tp_Control; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Control - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - Other; Third-tp_Xanthomonas - Other; Second-tp_Drought - Second-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M511.168T847.893,2.0146,0.051209,1.2907,0.18593,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M821.502T1286.343,2.0117,0.051571,1.2876,0.18684,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M447.35T1507.107,2.0111,0.051641,1.287,0.18684,Second-tp_Control - First-tp_Control; Second-tp_Control - First-tp_Drought; Second-tp_Control - First-tp_Fusarium; Second-tp_Control - First-tp_Xanthomonas; Second-tp_Control - Other; Second-tp_Control - Second-tp_Drought; Second-tp_Control - Third-tp_Control; Second-tp_Control - Third-tp_Drought; Second-tp_Control - Third-tp_Fusarium; Second-tp_Control - Third-tp_Xanthomonas; Second-tp_Fusarium - Third-tp_Fusarium
M497.194T891.652,2.0096,0.051817,1.2855,0.18684,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1018.384T812.644,2.0088,0.051919,1.2847,0.18684,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M417.157T908.195,2.0087,0.051926,1.2846,0.18684,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M711.565T1605.092,2.0085,0.051963,1.2843,0.18684,Second-tp_Fusarium - First-tp_Control; Second-tp_Fusarium - First-tp_Drought; Third-tp_Drought - First-tp_Drought; Second-tp_Control - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Third-tp_Drought - First-tp_Fusarium; Second-tp_Fusarium - Other; Second-tp_Control - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Control; Second-tp_Fusarium - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Control; Third-tp_Drought - Third-tp_Fusarium
M904.333T924.482,2.0079,0.052032,1.2837,0.18684,First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M744.276T1008.897,2.0054,0.05234,1.2812,0.18766,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Fusarium - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Second-tp_Drought - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M515.345T1308.231,2.0043,0.052469,1.2801,0.18772,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought
M864.518T1223.69,2.0036,0.052556,1.2794,0.18772,First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M749.513T1384.421,2.0033,0.052604,1.279,0.18772,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; Second-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M679.391T1153.775,2.0018,0.052787,1.2775,0.18808,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; Other - Third-tp_Drought; Second-tp_Control - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought
M791.348T1042.058,2.0006,0.052938,1.2762,0.18823,First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Second-tp_Control; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Drought; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M567.431T1440.116,2.0001,0.052995,1.2758,0.18823,First-tp_Drought - Third-tp_Fusarium; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Control - First-tp_Fusarium; Second-tp_Fusarium - First-tp_Fusarium; Second-tp_Xanthomonas - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Fusarium; Second-tp_Control - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Fusarium - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Fusarium; Third-tp_Drought - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Fusarium
M319.224T1130.198,1.9989,0.053146,1.2745,0.18848,First-tp_Control - First-tp_Fusarium; First-tp_Control - Second-tp_Fusarium; First-tp_Control - Third-tp_Drought; First-tp_Control - Third-tp_Fusarium; First-tp_Drought - Third-tp_Drought; First-tp_Xanthomonas - First-tp_Fusarium; Second-tp_Drought - First-tp_Fusarium; Third-tp_Xanthomonas - First-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Drought - Third-tp_Drought; Third-tp_Xanthomonas - Second-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M697.259T909.874,1.9976,0.053315,1.2732,0.18872,First-tp_Control - Third-tp_Drought; First-tp_Drought - Third-tp_Drought; First-tp_Drought - Third-tp_Fusarium; First-tp_Fusarium - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Drought; First-tp_Xanthomonas - Third-tp_Fusarium; Other - Third-tp_Drought; Other - Third-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Second-tp_Xanthomonas - Third-tp_Fusarium; Third-tp_Control - Third-tp_Drought; Third-tp_Control - Third-tp_Fusarium; Third-tp_Xanthomonas - Third-tp_Drought; Third-tp_Xanthomonas - Third-tp_Fusarium
M1114.854T834.347,1.997,0.05338,1.2726,0.18872,First-tp_Control - Second-tp_Control; First-tp_Control - Third-tp_Drought; First-tp_Drought - Second-tp_Control; First-tp_Drought - Third-tp_Drought; First-tp_Xanthomonas - Second-tp_Control; First-tp_Xanthomonas - Second-tp_Fusarium; First-tp_Xanthomonas - Third-tp_Drought; Second-tp_Drought - Second-tp_Control; Second-tp_Xanthomonas - Second-tp_Control; Third-tp_Control - Second-tp_Control; Second-tp_Drought - Second-tp_Fusarium; Second-tp_Drought - Third-tp_Drought; Second-tp_Drought - Third-tp_Fusarium; Second-tp_Xanthomonas - Second-tp_Fusarium; Second-tp_Xanthomonas - Third-tp_Drought; Third-tp_Control - Third-tp_Drought
